work_year,experience_yr,experience_level,employment_type,job_title,job_title_nm,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,3,SE,FT,Data Architect,10,90700,USD,90700,CA,100,CA,M
2022,3,SE,FT,Data Architect,10,266400,USD,266400,US,100,US,M
2022,3,SE,FT,Data Architect,10,213120,USD,213120,US,100,US,M
2022,3,SE,FT,Data Architect,10,192564,USD,192564,US,100,US,M
2022,3,SE,FT,Data Architect,10,144854,USD,144854,US,100,US,M
2021,2,MI,FT,Data Architect,10,170000,USD,170000,US,100,US,L
2021,2,MI,FT,Data Architect,10,150000,USD,150000,US,100,US,L
2021,2,MI,FT,Data Architect,10,180000,USD,180000,US,100,US,L
2023,3,SE,FT,Data Modeler,11,168400,USD,168400,US,0,US,M
2023,3,SE,FT,Data Modeler,11,90700,USD,90700,US,0,US,M
2023,2,MI,FT,Data Modeler,11,90000,GBP,109697,GB,0,GB,M
2023,2,MI,FT,Data Modeler,11,45000,GBP,54848,GB,0,GB,M
2023,3,SE,FT,Data Modeler,11,147100,USD,147100,US,0,US,M
2023,3,SE,FT,Data Modeler,11,90700,USD,90700,US,0,US,M
2023,2,MI,FT,Data Science Lead,12,244000,USD,244000,US,0,US,M
2023,2,MI,FT,Data Science Lead,12,200000,USD,200000,US,0,US,M
2021,2,MI,FT,Data Science Lead,12,150000,USD,150000,US,100,US,M
2023,3,SE,FT,Data Science Lead,12,247500,USD,247500,US,0,US,M
2023,3,SE,FT,Data Science Lead,12,172200,USD,172200,US,0,US,M
2023,2,MI,FT,Data Science Lead,12,60000,GBP,73131,GB,0,GB,M
2023,2,MI,FT,Data Science Lead,12,50000,GBP,60943,GB,0,GB,M
2023,3,SE,FT,Data Science Lead,12,225900,USD,225900,US,0,US,M
2023,3,SE,FT,Data Science Lead,12,156400,USD,156400,US,0,US,M
2022,3,SE,FT,Data Science Lead,12,165000,USD,165000,US,50,US,S
2023,3,SE,FT,Decision Scientist,13,170000,USD,170000,US,100,US,M
2023,3,SE,FT,Decision Scientist,13,155000,USD,155000,US,100,US,M
2023,3,SE,FT,Decision Scientist,13,185900,USD,185900,US,0,US,M
2023,3,SE,FT,Decision Scientist,13,129300,USD,129300,US,0,US,M
2023,2,MI,FT,Lead Data Analyst,14,68000,USD,68000,US,0,US,L
2023,2,MI,FT,Lead Data Analyst,14,1500000,INR,18245,IN,50,IN,L
2021,3,SE,FT,Lead Data Analyst,14,170000,USD,170000,US,100,US,L
2020,2,MI,FT,Lead Data Analyst,14,87000,USD,87000,US,100,US,L
2021,2,MI,FT,Lead Data Analyst,14,1450000,INR,19609,IN,100,IN,L
2023,4,EX,FT,Director of Data Science,15,336400,USD,336400,US,0,US,M
2023,4,EX,FT,Director of Data Science,15,201900,USD,201900,US,0,US,M
2023,4,EX,FT,Director of Data Science,15,225000,USD,225000,US,100,US,M
2023,4,EX,FT,Director of Data Science,15,175000,USD,175000,US,100,US,M
2023,4,EX,FT,Director of Data Science,15,353200,USD,353200,US,0,US,M
2023,4,EX,FT,Director of Data Science,15,249300,USD,249300,US,0,US,M
2023,3,SE,FT,Director of Data Science,15,170000,CAD,125801,CA,50,CA,M
2022,3,SE,FT,Director of Data Science,15,55000,EUR,57786,FR,50,FR,L
2022,4,EX,FT,Director of Data Science,15,250000,CAD,192037,CA,50,CA,L
2021,4,EX,FT,Director of Data Science,15,250000,USD,250000,US,0,US,L
2021,4,EX,FT,Director of Data Science,15,110000,EUR,130026,DE,50,DE,M
2021,4,EX,FT,Director of Data Science,15,130000,EUR,153667,IT,100,PL,L
2021,4,EX,FT,Director of Data Science,15,120000,EUR,141846,DE,0,DE,L
2020,4,EX,FT,Director of Data Science,15,325000,USD,325000,US,100,US,L
2021,3,SE,FT,Director of Data Science,15,168000,USD,168000,JP,0,JP,S
2023,3,SE,FT,Computer Vision Engineer,16,280000,USD,280000,US,0,US,M
2023,3,SE,FT,Computer Vision Engineer,16,210000,USD,210000,US,0,US,M
2023,3,SE,FT,Computer Vision Engineer,16,342810,USD,342810,US,0,US,M
2023,3,SE,FT,Computer Vision Engineer,16,184590,USD,184590,US,0,US,M
2023,3,SE,FT,Computer Vision Engineer,16,280000,USD,280000,US,0,US,M
2023,3,SE,FT,Computer Vision Engineer,16,210000,USD,210000,US,0,US,M
2023,3,SE,FT,Computer Vision Engineer,16,215000,USD,215000,US,0,US,M
2023,3,SE,FT,Computer Vision Engineer,16,170000,USD,170000,US,0,US,M
2023,1,EN,FT,Computer Vision Engineer,16,220000,USD,220000,US,0,US,M
2023,3,SE,FT,Computer Vision Engineer,16,200000,USD,200000,US,100,US,S
2022,2,MI,FT,Computer Vision Engineer,16,1250000,INR,15897,IN,100,IN,M
2023,3,SE,FT,Computer Vision Engineer,16,235000,USD,235000,US,0,US,M
2023,3,SE,FT,Computer Vision Engineer,16,185000,USD,185000,US,0,US,M
2022,2,MI,FT,Computer Vision Engineer,16,56000,EUR,58837,FR,100,FR,S
2022,1,EN,FT,Computer Vision Engineer,16,10000,USD,10000,PT,100,LU,M
2021,3,SE,FT,Computer Vision Engineer,16,24000,USD,24000,BR,100,BR,M
2022,1,EN,FT,Computer Vision Engineer,16,125000,USD,125000,US,0,US,M
2021,1,EN,PT,Computer Vision Engineer,16,180000,DKK,28609,DK,50,DK,S
2020,3,SE,FL,Computer Vision Engineer,16,60000,USD,60000,RU,100,US,S
2021,3,SE,FT,Computer Vision Engineer,16,102000,BRL,18907,BR,0,BR,M
2023,2,MI,FT,Data Science Manager,17,270000,USD,270000,US,100,US,M
2023,2,MI,FT,Data Science Manager,17,95000,USD,95000,US,100,US,M
2023,3,SE,FT,Data Science Manager,17,299500,USD,299500,US,0,US,M
2023,3,SE,FT,Data Science Manager,17,245100,USD,245100,US,0,US,M
2023,3,SE,FT,Data Science Manager,17,191765,USD,191765,US,0,US,M
2023,3,SE,FT,Data Science Manager,17,134236,USD,134236,US,0,US,M
2023,3,SE,FT,Data Science Manager,17,299500,USD,299500,US,0,US,M
2023,3,SE,FT,Data Science Manager,17,245100,USD,245100,US,0,US,M
2023,3,SE,FT,Data Science Manager,17,299500,USD,299500,US,0,US,M
2023,3,SE,FT,Data Science Manager,17,245100,USD,245100,US,0,US,M
2023,2,MI,FT,Data Science Manager,17,104500,USD,104500,US,0,US,M
2023,2,MI,FT,Data Science Manager,17,70000,USD,70000,US,0,US,M
2022,4,EX,FT,Data Science Manager,17,106000,USD,106000,UZ,0,RU,L
2023,3,SE,FT,Data Science Manager,17,150000,USD,150000,MX,100,MX,M
2023,3,SE,FT,Data Science Manager,17,90000,USD,90000,MX,100,MX,M
2023,3,SE,FT,Data Science Manager,17,175000,USD,175000,US,0,US,M
2023,3,SE,FT,Data Science Manager,17,120000,USD,120000,US,0,US,M
2023,3,SE,FT,Data Science Manager,17,299500,USD,299500,US,0,US,M
2023,3,SE,FT,Data Science Manager,17,245100,USD,245100,US,0,US,M
2023,3,SE,FT,Data Science Manager,17,231250,USD,231250,US,100,US,M
2023,3,SE,FT,Data Science Manager,17,138750,USD,138750,US,100,US,M
2023,2,MI,FT,Data Science Manager,17,220000,USD,220000,US,0,US,M
2023,2,MI,FT,Data Science Manager,17,195000,USD,195000,US,0,US,M
2023,3,SE,FT,Data Science Manager,17,299500,USD,299500,US,0,US,M
2023,3,SE,FT,Data Science Manager,17,245100,USD,245100,US,0,US,M
2023,3,SE,FT,Data Science Manager,17,297300,USD,297300,US,100,US,M
2023,3,SE,FT,Data Science Manager,17,198200,USD,198200,US,100,US,M
2022,3,SE,FT,Data Science Manager,17,175000,USD,175000,US,0,US,M
2022,3,SE,FT,Data Science Manager,17,120000,USD,120000,US,0,US,M
2022,3,SE,FT,Data Science Manager,17,299500,USD,299500,US,0,US,M
2022,3,SE,FT,Data Science Manager,17,245100,USD,245100,US,0,US,M
2022,3,SE,FT,Data Science Manager,17,247500,USD,247500,US,0,US,M
2022,3,SE,FT,Data Science Manager,17,172200,USD,172200,US,0,US,M
2022,3,SE,FT,Data Science Manager,17,243225,USD,243225,US,100,US,M
2022,3,SE,FT,Data Science Manager,17,179775,USD,179775,US,100,US,M
2022,4,EX,FT,Data Science Manager,17,222640,USD,222640,US,0,US,M
2022,4,EX,FT,Data Science Manager,17,182160,USD,182160,US,0,US,M
2022,2,MI,FT,Data Science Manager,17,158000,USD,158000,US,100,US,M
2022,2,MI,FT,Data Science Manager,17,134000,USD,134000,US,100,US,M
2022,3,SE,FT,Data Science Manager,17,206000,USD,206000,US,100,US,M
2022,3,SE,FT,Data Science Manager,17,175100,USD,175100,US,100,US,M
2022,3,SE,FT,Data Science Manager,17,189500,USD,189500,US,100,US,L
2022,3,SE,FT,Data Science Manager,17,140100,USD,140100,US,100,US,L
2022,4,EX,FT,Data Science Manager,17,260500,USD,260500,US,0,US,M
2022,4,EX,FT,Data Science Manager,17,175100,USD,175100,US,0,US,M
2022,3,SE,FT,Data Science Manager,17,249260,USD,249260,US,0,US,M
2022,3,SE,FT,Data Science Manager,17,185400,USD,185400,US,0,US,M
2022,3,SE,FT,Data Science Manager,17,193000,AUD,133766,AU,100,AU,L
2022,3,SE,FT,Data Science Manager,17,300000,USD,300000,US,100,US,M
2022,3,SE,FT,Data Science Manager,17,200000,USD,200000,US,100,US,M
2022,2,MI,FT,Data Science Manager,17,241000,USD,241000,US,100,US,M
2022,2,MI,FT,Data Science Manager,17,159000,USD,159000,US,100,US,M
2022,3,SE,FT,Data Science Manager,17,161342,USD,161342,US,100,US,M
2022,3,SE,FT,Data Science Manager,17,137141,USD,137141,US,100,US,M
2022,3,SE,FT,Data Science Manager,17,152500,USD,152500,US,100,US,M
2021,3,SE,FT,Data Science Manager,17,240000,USD,240000,US,0,US,L
2021,3,SE,FT,Data Science Manager,17,144000,USD,144000,US,100,US,L
2021,3,SE,FT,Data Science Manager,17,4000000,INR,54094,IN,50,US,L
2021,3,SE,FT,Data Science Manager,17,174000,USD,174000,US,100,US,L
2021,3,SE,FT,Data Science Manager,17,152000,USD,152000,US,100,FR,L
2020,3,SE,FT,Data Science Manager,17,190200,USD,190200,US,100,US,M
2021,3,SE,FT,Data Science Manager,17,7000000,INR,94665,IN,50,IN,L
2023,2,MI,FT,Data Analytics Manager,18,155000,USD,155000,US,0,US,M
2023,2,MI,FT,Data Analytics Manager,18,140000,USD,140000,US,0,US,M
2023,2,MI,FT,Data Analytics Manager,18,155000,USD,155000,US,0,US,M
2023,2,MI,FT,Data Analytics Manager,18,140000,USD,140000,US,0,US,M
2023,3,SE,FT,Data Analytics Manager,18,160000,USD,160000,US,100,US,M
2023,3,SE,FT,Data Analytics Manager,18,120000,USD,120000,US,100,US,M
2023,2,MI,FT,Data Analytics Manager,18,155000,USD,155000,US,0,US,M
2023,2,MI,FT,Data Analytics Manager,18,140000,USD,140000,US,0,US,M
2023,2,MI,FT,Data Analytics Manager,18,155000,USD,155000,US,0,US,M
2023,2,MI,FT,Data Analytics Manager,18,140000,USD,140000,US,0,US,M
2023,4,EX,FT,Data Analytics Manager,18,155000,USD,155000,US,0,US,M
2023,4,EX,FT,Data Analytics Manager,18,140000,USD,140000,US,0,US,M
2023,3,SE,FT,Data Analytics Manager,18,204500,USD,204500,US,0,US,M
2023,3,SE,FT,Data Analytics Manager,18,138900,USD,138900,US,0,US,M
2022,3,SE,FT,Data Analytics Manager,18,133000,USD,133000,NL,0,NL,L
2022,2,MI,FT,Data Analytics Manager,18,155000,USD,155000,US,0,US,M
2022,2,MI,FT,Data Analytics Manager,18,140000,USD,140000,US,0,US,M
2022,3,SE,FT,Data Analytics Manager,18,145000,USD,145000,US,100,US,M
2022,3,SE,FT,Data Analytics Manager,18,105400,USD,105400,US,100,US,M
2022,3,SE,FT,Data Analytics Manager,18,150260,USD,150260,US,100,US,M
2022,3,SE,FT,Data Analytics Manager,18,109280,USD,109280,US,100,US,M
2021,3,SE,FT,Data Analytics Manager,18,120000,USD,120000,US,100,US,M
2021,3,SE,FT,Data Analytics Manager,18,120000,USD,120000,US,0,US,L
2021,3,SE,FT,Data Analytics Manager,18,140000,USD,140000,US,100,US,L
2023,2,MI,FT,Data Specialist,19,110000,USD,110000,US,0,US,M
2023,2,MI,FT,Data Specialist,19,70000,USD,70000,US,0,US,M
2023,2,MI,FT,Data Specialist,19,87500,USD,87500,US,100,US,M
2023,2,MI,FT,Data Specialist,19,62500,USD,62500,US,100,US,M
2023,2,MI,FT,Data Specialist,19,110000,USD,110000,US,0,US,M
2023,2,MI,FT,Data Specialist,19,70000,USD,70000,US,0,US,M
2023,2,MI,FT,Data Specialist,19,130000,USD,130000,US,0,US,M
2023,2,MI,FT,Data Specialist,19,80000,USD,80000,US,0,US,M
2022,3,SE,FT,Data Specialist,19,110000,USD,110000,US,0,US,M
2022,3,SE,FT,Data Specialist,19,70000,USD,70000,US,0,US,M
2022,3,SE,FT,Data Specialist,19,110000,USD,110000,US,0,US,M
2022,3,SE,FT,Data Specialist,19,70000,USD,70000,US,0,US,M
2022,2,MI,FT,Data Specialist,19,165000,USD,165000,US,0,US,M
2022,2,MI,FT,Data Specialist,19,135000,USD,135000,US,0,US,M
2022,1,EN,FT,Data Specialist,19,105000,USD,105000,CL,100,US,L
2022,3,SE,FT,Data Specialist,19,95000,USD,95000,US,100,US,M
2022,3,SE,FT,Data Specialist,19,70000,USD,70000,US,100,US,M
2022,3,SE,FT,Data Specialist,19,221300,USD,221300,US,100,US,L
2022,3,SE,FT,Data Specialist,19,148700,USD,148700,US,100,US,L
2021,3,SE,FT,Data Specialist,19,165000,USD,165000,US,100,US,L
2023,3,SE,FT,Machine Learning Scientist,20,222000,USD,222000,US,100,US,M
2023,3,SE,FT,Machine Learning Scientist,20,138000,USD,138000,US,100,US,M
2023,3,SE,FT,Machine Learning Scientist,20,292000,USD,292000,US,100,US,M
2023,3,SE,FT,Machine Learning Scientist,20,164500,USD,164500,US,100,US,M
2023,3,SE,FT,Machine Learning Scientist,20,292200,USD,292200,US,100,US,M
2023,3,SE,FT,Machine Learning Scientist,20,164500,USD,164500,US,100,US,M
2023,2,MI,FT,Machine Learning Scientist,20,230000,USD,230000,US,0,US,M
2023,2,MI,FT,Machine Learning Scientist,20,220000,USD,220000,US,0,US,M
2023,3,SE,FT,Machine Learning Scientist,20,220000,USD,220000,US,0,US,M
2023,3,SE,FT,Machine Learning Scientist,20,170000,USD,170000,US,0,US,M
2023,2,MI,FT,Machine Learning Scientist,20,200000,USD,200000,US,0,US,S
2023,2,MI,FT,Machine Learning Scientist,20,125000,USD,125000,US,0,US,S
2023,3,SE,FT,Machine Learning Scientist,20,225000,USD,225000,US,100,US,M
2023,3,SE,FT,Machine Learning Scientist,20,165750,USD,165750,US,100,US,M
2022,2,MI,FT,Machine Learning Scientist,20,165000,USD,165000,US,0,US,M
2022,2,MI,FT,Machine Learning Scientist,20,135000,USD,135000,US,0,US,M
2022,1,EN,FT,Machine Learning Scientist,20,33000,EUR,34672,IT,100,DE,S
2022,3,SE,FT,Machine Learning Scientist,20,193900,USD,193900,US,0,US,M
2022,3,SE,FT,Machine Learning Scientist,20,129300,USD,129300,US,0,US,M
2022,4,EX,FT,Machine Learning Scientist,20,200000,USD,200000,US,100,US,S
2022,4,EX,FT,Machine Learning Scientist,20,180000,USD,180000,US,100,US,S
2022,3,SE,FT,Machine Learning Scientist,20,216000,USD,216000,US,0,US,M
2022,3,SE,FT,Machine Learning Scientist,20,144000,USD,144000,US,0,US,M
2022,2,MI,FT,Machine Learning Scientist,20,22800,USD,22800,EG,100,EG,M
2022,2,MI,FT,Machine Learning Scientist,20,160000,USD,160000,US,100,US,L
2022,2,MI,FT,Machine Learning Scientist,20,112300,USD,112300,US,100,US,L
2022,2,MI,FT,Machine Learning Scientist,20,153000,USD,153000,US,50,US,M
2021,3,SE,FT,Machine Learning Scientist,20,120000,USD,120000,US,50,US,S
2021,1,EN,FT,Machine Learning Scientist,20,225000,USD,225000,US,100,US,L
2020,3,SE,FT,Machine Learning Scientist,20,260000,USD,260000,JP,0,JP,S
2021,3,SE,FT,Machine Learning Scientist,20,225000,USD,225000,US,100,CA,L
2021,2,MI,FL,Machine Learning Scientist,20,12000,USD,12000,PK,50,PK,M
2023,1,EN,FT,Research Scientist,21,150000,USD,150000,US,0,US,M
2023,1,EN,FT,Research Scientist,21,100000,USD,100000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,370000,USD,370000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,200000,USD,200000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,285000,USD,285000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,193900,USD,193900,US,0,US,M
2023,1,EN,FT,Research Scientist,21,155000,USD,155000,US,0,US,M
2023,1,EN,FT,Research Scientist,21,125000,USD,125000,US,0,US,M
2023,1,EN,FT,Research Scientist,21,220000,USD,220000,US,50,US,L
2023,3,SE,FT,Research Scientist,21,130000,USD,130000,US,100,US,M
2023,3,SE,FT,Research Scientist,21,110000,USD,110000,US,100,US,M
2023,3,SE,FT,Research Scientist,21,210000,USD,210000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,136000,USD,136000,US,0,US,M
2023,2,MI,FT,Research Scientist,21,161200,GBP,196480,GB,0,GB,M
2023,2,MI,FT,Research Scientist,21,84570,GBP,103079,GB,0,GB,M
2023,2,MI,FT,Research Scientist,21,210000,USD,210000,US,100,US,M
2023,2,MI,FT,Research Scientist,21,151800,USD,151800,US,100,US,M
2023,3,SE,FT,Research Scientist,21,200000,USD,200000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,150000,USD,150000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,250000,USD,250000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,200000,USD,200000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,141288,USD,141288,US,0,US,M
2023,3,SE,FT,Research Scientist,21,94192,USD,94192,US,0,US,M
2023,1,EN,FT,Research Scientist,21,150000,USD,150000,US,0,US,M
2023,1,EN,FT,Research Scientist,21,100000,USD,100000,US,0,US,M
2023,2,MI,FT,Research Scientist,21,185000,USD,185000,US,100,US,M
2023,2,MI,FT,Research Scientist,21,125000,USD,125000,US,100,US,M
2023,3,SE,FT,Research Scientist,21,215000,USD,215000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,146300,USD,146300,US,0,US,M
2023,2,MI,FT,Research Scientist,21,340000,USD,340000,US,100,US,M
2023,2,MI,FT,Research Scientist,21,150000,USD,150000,US,100,US,M
2023,1,EN,FT,Research Scientist,21,150000,USD,150000,US,0,US,M
2023,1,EN,FT,Research Scientist,21,100000,USD,100000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,250000,USD,250000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,200000,USD,200000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,200000,USD,200000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,150000,USD,150000,US,0,US,M
2023,2,MI,FT,Research Scientist,21,185000,USD,185000,US,0,US,M
2023,2,MI,FT,Research Scientist,21,125000,USD,125000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,253750,USD,253750,ES,0,ES,M
2023,3,SE,FT,Research Scientist,21,169200,USD,169200,ES,0,ES,M
2023,3,SE,FT,Research Scientist,21,253750,USD,253750,ES,0,ES,M
2023,3,SE,FT,Research Scientist,21,169200,USD,169200,ES,0,ES,M
2023,3,SE,FT,Research Scientist,21,370000,USD,370000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,200000,USD,200000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,248100,USD,248100,CA,0,CA,M
2023,3,SE,FT,Research Scientist,21,145900,USD,145900,CA,0,CA,M
2023,2,MI,FT,Research Scientist,21,85000,USD,85000,US,0,US,M
2023,2,MI,FT,Research Scientist,21,70000,USD,70000,US,0,US,M
2022,2,MI,FT,Research Scientist,21,23000,USD,23000,IN,100,IN,L
2023,3,SE,FT,Research Scientist,21,210000,USD,210000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,151800,USD,151800,US,0,US,M
2023,3,SE,FT,Research Scientist,21,180000,USD,180000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,145000,USD,145000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,150000,USD,150000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,120000,USD,120000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,210000,USD,210000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,165750,USD,165750,US,0,US,M
2023,3,SE,FT,Research Scientist,21,200000,USD,200000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,150000,USD,150000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,250000,USD,250000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,200000,USD,200000,US,0,US,M
2023,3,SE,FT,Research Scientist,21,248100,USD,248100,US,0,US,M
2023,3,SE,FT,Research Scientist,21,145900,USD,145900,US,0,US,M
2022,3,SE,FT,Research Scientist,21,249500,USD,249500,US,0,US,M
2022,3,SE,FT,Research Scientist,21,149850,USD,149850,US,0,US,M
2022,3,SE,FT,Research Scientist,21,210000,USD,210000,US,100,US,M
2022,3,SE,FT,Research Scientist,21,150000,USD,150000,US,100,US,M
2022,3,SE,FT,Research Scientist,21,300000,USD,300000,US,100,US,M
2022,3,SE,FT,Research Scientist,21,196000,USD,196000,US,100,US,M
2022,2,MI,FT,Research Scientist,21,120000,EUR,126080,DE,0,DE,S
2022,2,MI,FT,Research Scientist,21,80000,EUR,84053,DE,0,DE,S
2022,2,MI,FT,Research Scientist,21,145000,USD,145000,US,50,US,L
2022,4,EX,FT,Research Scientist,21,80000,EUR,84053,NL,0,NL,L
2022,3,SE,FT,Research Scientist,21,85000,EUR,89306,FR,50,FR,L
2021,2,MI,FT,Research Scientist,21,69999,USD,69999,CZ,50,CZ,L
2022,2,MI,FT,Research Scientist,21,59000,EUR,61989,AT,0,AT,L
2022,1,EN,FT,Research Scientist,21,120000,USD,120000,US,100,US,L
2022,3,SE,FT,Research Scientist,21,144000,USD,144000,US,50,US,L
2021,2,MI,FT,Research Scientist,21,53000,EUR,62649,FR,50,FR,M
2020,2,MI,FT,Research Scientist,21,450000,USD,450000,US,0,US,M
2021,1,EN,FT,Research Scientist,21,60000,GBP,82528,GB,50,GB,L
2021,2,MI,FT,Research Scientist,21,235000,CAD,187442,CA,100,CA,L
2021,3,SE,FT,Research Scientist,21,51400,EUR,60757,PT,50,PT,L
2020,1,EN,FT,Research Scientist,21,42000,USD,42000,NL,50,NL,L
2021,2,MI,FT,Research Scientist,21,80000,CAD,63810,CA,100,CA,M
2021,1,EN,FT,Research Scientist,21,100000,USD,100000,JE,0,CN,L
2021,3,SE,FT,Research Scientist,21,120500,CAD,96113,CA,50,CA,L
2021,2,MI,FT,Research Scientist,21,48000,EUR,56738,FR,50,FR,S
2021,3,SE,FT,Research Scientist,21,50000,USD,50000,FR,100,US,S
2023,3,SE,FT,Data Science Consultant,22,189750,USD,189750,US,0,US,M
2023,3,SE,FT,Data Science Consultant,22,131100,USD,131100,US,0,US,M
2023,2,MI,FT,Data Science Consultant,22,90000,USD,90000,US,0,US,M
2023,2,MI,FT,Data Science Consultant,22,70000,USD,70000,US,0,US,M
2023,3,SE,FT,Data Science Consultant,22,1000000,THB,29431,TH,50,TH,M
2023,3,SE,FT,Data Science Consultant,22,122000,USD,122000,US,0,US,M
2023,3,SE,FT,Data Science Consultant,22,94000,USD,94000,US,0,US,M
2023,3,SE,FT,Data Science Consultant,22,145000,USD,145000,US,0,US,M
2023,3,SE,FT,Data Science Consultant,22,128000,USD,128000,US,0,US,M
2022,3,SE,FT,Data Science Consultant,22,122000,USD,122000,US,0,US,M
2022,3,SE,FT,Data Science Consultant,22,94500,USD,94500,US,0,US,M
2022,3,SE,FT,Data Science Consultant,22,145000,USD,145000,US,0,US,M
2022,3,SE,FT,Data Science Consultant,22,128000,USD,128000,US,0,US,M
2022,1,EN,FT,Data Science Consultant,22,23000,EUR,24165,IT,50,IT,M
2022,2,MI,FT,Data Science Consultant,22,57000,GBP,70186,GB,0,GB,M
2022,2,MI,FT,Data Science Consultant,22,42000,GBP,51716,GB,0,GB,M
2022,1,EN,FT,Data Science Consultant,22,26000,EUR,27317,ES,50,ES,L
2022,3,SE,FT,Data Science Consultant,22,139000,USD,139000,US,0,US,M
2022,3,SE,FT,Data Science Consultant,22,122000,USD,122000,US,0,US,M
2021,1,EN,FT,Data Science Consultant,22,54000,EUR,63831,DE,50,DE,L
2020,2,MI,FT,Data Science Consultant,22,103000,USD,103000,US,100,US,L
2021,1,EN,FT,Data Science Consultant,22,65000,EUR,76833,DE,100,DE,S
2021,1,EN,FT,Data Science Consultant,22,65000,EUR,76833,DE,0,DE,L
2021,4,EX,FT,Data Science Consultant,22,59000,EUR,69741,FR,100,ES,S
2021,1,EN,FT,Data Science Consultant,22,90000,USD,90000,US,100,US,S
2020,1,EN,FT,Data Science Consultant,22,423000,INR,5707,IN,50,IN,M
2022,3,SE,FT,Lead Data Scientist,23,164000,EUR,172309,IE,100,IE,L
2022,3,SE,FT,Lead Data Scientist,23,192000,USD,192000,US,100,US,L
2022,3,SE,FT,Lead Data Scientist,23,4460000,INR,56723,IN,0,IN,L
2022,3,SE,FT,Lead Data Scientist,23,156868,USD,156868,US,100,US,L
2022,3,SE,FT,Lead Data Scientist,23,28500,EUR,29944,PT,50,PT,S
2022,2,MI,FT,Lead Data Scientist,23,50000,GBP,61566,GB,50,GB,S
2021,3,SE,FT,Lead Data Scientist,23,3000000,INR,40570,IN,50,IN,L
2020,2,MI,FT,Lead Data Scientist,23,115000,USD,115000,AE,0,AE,L
2020,3,SE,FT,Lead Data Scientist,23,190000,USD,190000,US,100,US,S
2021,3,SE,FL,Machine Learning Developer,24,60000,USD,60000,NG,100,NG,M
2022,1,EN,FT,Machine Learning Developer,24,40000,USD,40000,PK,100,AU,M
2022,1,EN,FT,Machine Learning Developer,24,33000,USD,33000,IT,100,DE,S
2021,1,EN,FT,Machine Learning Developer,24,15000,USD,15000,TH,100,TH,L
